ma_cua_hang,ma_mh,so_luong_trong_kho,thoi_gian
419,545338,88,2024-12-15 14:05:07
419,546193,83,2024-05-09 20:37:15
419,553206,56,2024-11-28 22:10:08
419,564343,50,2024-11-17 22:45:02
419,567442,26,2025-01-19 00:58:22
419,576533,23,2025-01-18 09:30:35
419,578123,47,2024-08-25 14:31:36
419,597119,63,2024-07-03 09:17:02
419,601147,3,2025-04-11 08:38:27
419,604210,88,2024-11-03 09:46:08
419,614624,52,2025-02-11 17:08:40
419,616963,56,2025-04-26 23:08:51
419,620973,23,2024-11-24 19:13:20
419,628759,26,2024-09-30 09:23:27
419,631124,65,2025-04-07 13:13:33
419,636574,68,2024-09-08 12:48:57
419,640707,53,2024-08-26 22:30:08
419,642258,87,2025-02-02 18:05:47
419,655857,89,2025-02-19 04:39:56
419,674068,16,2025-04-08 16:17:45
419,680435,52,2024-11-08 13:46:30
419,683686,48,2024-07-31 22:16:55
419,684496,30,2025-01-16 06:28:49
419,685132,61,2024-05-09 23:04:30
419,692169,49,2024-08-13 16:59:22
419,693399,20,2025-02-02 08:14:53
419,714575,50,2025-04-13 13:11:38
419,719017,83,2024-11-20 16:00:27
419,724028,85,2024-08-12 03:55:06
419,735967,66,2024-11-28 23:35:26
419,737988,91,2024-12-24 00:14:46
419,741168,37,2024-12-11 16:26:23
419,747170,18,2024-05-10 10:10:33
419,756669,17,2024-07-01 15:53:43
419,757399,56,2024-10-07 02:42:11
419,773717,25,2025-01-18 19:52:50
419,787359,84,2024-07-11 17:58:34
419,793292,35,2024-05-28 02:24:02
419,801940,17,2025-04-27 08:19:36
419,807701,38,2024-06-30 14:22:50
419,808175,16,2024-07-31 05:39:49
419,819763,42,2024-12-04 16:29:23
419,823620,23,2024-06-22 04:38:16
419,832351,54,2025-03-30 07:31:38
419,840262,20,2024-06-22 20:43:26
419,848100,98,2025-02-11 18:33:26
419,861338,54,2024-08-22 20:24:33
419,878158,72,2024-07-11 08:05:01
419,879290,48,2024-06-03 09:17:19
419,887512,60,2024-12-11 12:00:57
419,887813,38,2025-04-21 08:16:43
419,901691,47,2024-11-28 21:27:01
419,903377,45,2024-07-26 04:12:19
419,905647,4,2025-01-20 05:09:52
419,907982,66,2024-11-28 08:11:01
419,918756,28,2024-10-27 12:24:31
419,928951,66,2024-10-08 22:09:11
419,951519,50,2025-02-15 16:08:50
419,954142,6,2024-12-30 07:43:31
419,988068,26,2025-03-17 18:57:41
419,991045,7,2024-05-28 08:19:05
419,993753,64,2024-07-17 05:40:04
419,997151,96,2025-04-24 03:03:17
425,2252,57,2025-02-14 18:39:22
425,20196,22,2024-07-01 12:37:53
425,20561,50,2024-07-30 12:12:07
425,27599,6,2024-11-27 13:41:27
425,28473,77,2024-06-07 02:35:26
425,32876,35,2024-06-24 03:20:55
425,35292,99,2024-11-10 14:44:10
425,43694,53,2025-01-08 03:25:17
425,59911,3,2024-05-03 21:28:31
425,65409,60,2025-02-14 09:39:00
425,69840,74,2024-10-20 15:07:53
425,76460,37,2025-03-25 00:37:30
425,80655,13,2024-11-27 01:09:53
425,92290,43,2024-07-12 19:52:29
425,94069,83,2024-12-05 02:20:41
425,110352,25,2024-12-26 18:17:57
425,124782,64,2025-02-09 23:59:56
425,135705,35,2025-02-23 21:48:05
425,137211,66,2024-05-05 17:22:35
425,144710,66,2025-03-29 02:42:32
425,155866,93,2025-04-24 20:56:31
425,156690,56,2024-06-01 10:50:09
425,157197,11,2025-01-10 18:38:16
425,160304,28,2024-05-14 07:18:31
425,162519,3,2025-04-27 21:37:38
425,177701,55,2024-12-25 11:56:16
425,181193,10,2025-02-05 23:46:57
425,194970,12,2024-06-21 16:09:29
425,214077,26,2024-08-02 07:51:18
425,217556,60,2024-10-03 04:37:01
425,218333,63,2024-10-26 20:43:15
425,221203,33,2024-09-08 04:13:41
425,231319,84,2024-07-03 15:13:13
425,243896,29,2024-12-12 09:49:06
425,249679,19,2024-09-16 11:10:37
425,282106,98,2024-09-04 18:38:51
425,291408,37,2025-03-28 15:47:48
425,306759,87,2025-04-29 05:10:22
425,313889,59,2024-09-24 22:28:07
425,320098,12,2024-11-21 06:20:37
425,324608,70,2025-01-10 07:11:09
425,329593,95,2024-10-23 08:36:44
425,335507,7,2024-05-10 21:08:53
425,344772,74,2024-05-07 11:42:05
425,349999,18,2025-02-20 21:53:06
425,354648,86,2024-04-30 13:23:47
425,366814,42,2025-02-24 05:29:17
425,382551,18,2024-05-23 17:00:53
425,386495,27,2024-05-24 17:24:28
425,390762,12,2024-09-13 21:43:33
425,393388,48,2024-11-28 08:10:15
425,409329,89,2024-12-11 17:53:59
425,411414,24,2025-03-25 13:07:41
425,412793,79,2024-10-21 20:24:07
425,415242,81,2024-11-04 22:21:12
425,421576,51,2025-02-16 19:13:29
425,422981,42,2024-08-30 16:05:15
425,423257,16,2024-06-18 15:33:50
425,424793,63,2025-01-10 16:35:30
425,426783,29,2024-10-25 13:56:51
425,432614,2,2024-12-29 12:21:31
425,437608,96,2024-12-18 00:29:49
425,439007,12,2024-08-03 13:37:21
425,444793,5,2025-03-06 04:40:52
425,467859,85,2025-02-16 01:48:44
425,475422,38,2024-09-15 12:31:01
425,480652,39,2025-04-19 11:22:00
425,496348,2,2024-09-16 20:50:13
425,502154,32,2024-05-13 01:23:35
425,503563,79,2025-02-22 08:35:20
425,508626,53,2024-06-21 08:21:30
425,518584,21,2024-05-25 00:00:03
425,520101,28,2024-12-25 18:32:50
425,537868,10,2024-06-26 02:12:03
425,547302,58,2024-07-18 07:49:16
425,551892,44,2024-08-24 12:58:48
425,563078,82,2024-08-15 13:17:58
425,564978,43,2024-06-28 14:00:23
425,582377,54,2024-05-04 04:10:41
425,590400,31,2024-09-09 06:13:20
425,591704,4,2024-06-10 14:52:16
425,592323,27,2025-02-17 14:50:42
425,592508,54,2024-11-04 21:02:47
425,609015,38,2024-06-19 20:41:36
425,620973,31,2024-06-07 20:51:11
425,622994,76,2024-07-19 07:47:34
425,624178,25,2024-08-31 11:52:02
425,632212,61,2024-06-13 16:30:25
425,635495,1,2024-06-07 21:10:58
425,638188,67,2025-01-26 23:58:13
425,655857,82,2024-07-05 11:58:05
425,665282,13,2025-03-03 01:48:41
425,666115,61,2024-11-09 12:27:21
425,680945,31,2024-10-17 05:07:54
425,689839,60,2024-10-11 05:53:01
425,693311,87,2025-01-26 16:24:15
425,702965,40,2025-02-06 05:18:27
425,704929,54,2025-04-24 06:29:59
425,709739,82,2024-06-05 18:49:06
425,722943,96,2024-08-10 20:38:02
425,733319,86,2024-10-06 22:57:53
425,752268,66,2024-06-11 06:06:59
425,757138,23,2024-10-28 15:09:01
425,762264,12,2024-06-30 22:06:52
425,762978,5,2025-02-03 04:03:36
425,790844,42,2024-12-14 03:08:32
425,807701,93,2025-01-09 10:42:35
425,820910,49,2024-07-09 23:05:08
425,838868,7,2024-12-10 03:29:43
425,849797,8,2025-04-11 13:32:08
425,855402,68,2024-07-26 21:25:00
425,882899,19,2025-03-09 22:54:59
425,901691,30,2024-05-30 06:29:01
425,907956,14,2025-04-28 06:08:45
425,916627,52,2024-06-25 04:33:52
425,925349,85,2025-03-09 23:03:46
425,931225,96,2024-11-18 12:27:16
425,939388,90,2025-03-02 15:03:09
425,944915,19,2024-08-18 03:42:55
425,951519,91,2025-01-22 12:40:11
425,955980,44,2025-03-01 02:51:25
425,961956,32,2024-07-19 06:35:17
425,969523,49,2025-03-19 05:30:50
425,974877,30,2025-03-06 14:13:31
541,1038,51,2024-06-10 18:56:38
541,1415,52,2024-05-04 20:15:15
541,9489,41,2024-08-29 13:01:47
541,21039,26,2025-03-21 00:30:26
541,34793,61,2024-10-01 01:47:57
541,39324,15,2025-02-07 08:43:12
541,44122,50,2024-10-18 07:20:05
541,53852,69,2025-03-16 21:30:01
541,57025,11,2024-12-24 17:42:19
541,63158,22,2024-06-09 02:25:08
541,63162,60,2024-05-05 08:40:17
541,65409,3,2024-11-05 15:16:52
541,69840,57,2025-04-24 12:55:39
541,76500,45,2024-06-02 09:13:25
541,79809,27,2024-09-10 09:31:12
541,106321,22,2025-01-28 19:34:52
541,116568,98,2024-05-16 07:35:52
541,118379,22,2024-09-15 03:13:43
541,128215,10,2024-12-16 00:07:38
541,135463,5,2024-05-09 22:54:58
541,159071,51,2024-06-21 07:26:28
541,173337,92,2025-01-18 10:41:19
541,181193,48,2025-02-04 13:42:20
541,221203,76,2024-12-23 01:50:24
541,239735,66,2024-08-18 23:01:22
541,254493,89,2025-01-21 02:46:49
541,264974,40,2024-06-30 06:56:29
541,270981,44,2024-07-30 19:24:16
541,275550,95,2024-08-14 04:47:12
541,289046,77,2024-07-29 11:50:48
541,300460,72,2025-03-04 08:47:41
541,301389,87,2024-06-30 03:41:02
541,306759,67,2025-01-04 20:51:37
541,313183,99,2024-05-20 16:52:02
541,317573,40,2025-03-25 09:56:42
541,320380,64,2025-03-16 14:56:42
541,324608,49,2024-07-17 21:50:00
541,325749,39,2025-01-20 08:32:44
541,335099,5,2024-11-02 06:34:57
541,339256,48,2024-05-27 04:30:54
541,346194,86,2025-01-31 18:56:28
541,350405,95,2024-07-31 01:25:57
541,354648,98,2025-04-26 04:24:39
541,358038,44,2025-01-19 07:14:09
541,360151,70,2024-12-25 18:17:33
541,364648,59,2024-10-15 18:17:48
541,373535,24,2024-07-31 09:12:31
541,374403,69,2025-01-23 17:56:59
541,382430,31,2024-06-15 01:50:42
541,403312,35,2025-02-14 21:30:11
541,404276,23,2025-03-29 22:29:33
541,404905,73,2024-07-30 23:16:39
541,405231,29,2024-10-28 11:28:51
541,419953,94,2024-06-18 00:51:12
541,426948,71,2024-08-25 13:01:05
541,428783,21,2024-09-29 08:29:33
541,432999,47,2024-08-20 16:57:59
541,433078,60,2024-06-11 03:57:24
541,437539,42,2024-07-22 15:26:45
541,437608,80,2024-07-03 21:22:35
541,447993,32,2025-02-01 10:56:09
541,449748,71,2024-09-08 04:55:03
541,453118,18,2024-12-01 01:18:49
541,465844,5,2025-04-01 14:09:44
541,473928,81,2024-12-04 04:52:05
541,476357,93,2025-03-27 19:33:04
541,477937,32,2025-02-10 01:25:37
541,493091,43,2025-02-21 17:41:50
541,499790,50,2025-03-18 20:30:29
541,503268,57,2024-06-10 19:54:45
541,507035,91,2024-06-12 14:51:21
541,529441,74,2024-06-04 05:24:51
541,530811,18,2024-11-27 14:45:17
541,537868,18,2024-07-14 07:17:02
541,543903,94,2024-09-16 02:32:20
541,547004,59,2025-03-09 13:48:50
541,574144,96,2025-04-19 08:50:37
541,588328,66,2025-01-08 23:05:40
541,592323,88,2024-12-03 00:30:41
541,593611,98,2025-04-07 07:54:46
541,632212,10,2024-12-24 03:53:14
541,636660,1,2024-09-25 22:03:20
541,641119,93,2024-06-15 22:50:04
541,642258,33,2025-03-30 02:16:45
541,662391,57,2024-11-08 11:16:22
541,685132,79,2024-07-02 14:59:17
541,688772,8,2024-08-09 01:09:29
541,692169,52,2025-04-13 23:40:02
541,710087,39,2025-04-08 18:57:21
541,714808,57,2024-06-09 12:08:36
541,719586,98,2024-05-21 09:53:04
541,735967,88,2025-02-13 03:55:24
541,747170,94,2024-07-18 02:28:35
541,752268,18,2025-01-31 18:23:11
541,756669,66,2024-09-07 10:54:18
541,767590,10,2025-03-23 14:36:02
541,773717,89,2024-12-15 20:15:00
541,777876,39,2025-04-27 05:21:07
541,780362,14,2024-10-18 14:37:49
541,790002,43,2025-01-28 11:26:54
541,806552,20,2024-11-13 03:15:30
541,823745,6,2024-08-09 12:24:17
541,833603,4,2024-09-15 00:13:20
541,840262,28,2024-06-10 17:28:01
541,846031,89,2024-09-10 04:13:21
541,861633,33,2024-09-23 21:02:22
541,862412,40,2024-05-19 06:33:39
541,874725,77,2024-11-08 15:16:17
541,884305,99,2024-10-31 05:04:18
541,896033,26,2024-10-26 15:11:53
541,896623,85,2024-06-11 11:48:20
541,896957,30,2024-08-17 21:57:54
541,901794,59,2025-01-31 19:09:51
541,905478,7,2024-09-20 16:42:56
541,906271,1,2024-09-02 14:03:05
541,907427,63,2024-06-21 13:36:26
541,909677,84,2025-02-12 13:18:00
541,911940,56,2025-01-16 17:42:17
541,923705,42,2024-12-11 07:47:49
541,950960,63,2024-06-08 15:32:03
541,951363,15,2024-05-10 16:37:58
541,967416,67,2024-09-09 00:34:46
541,969460,74,2025-01-04 18:01:21
541,976382,98,2024-12-16 07:30:21
541,983623,57,2024-12-17 18:26:44
541,997077,72,2025-04-07 10:35:44
561,1038,41,2025-01-27 06:31:14
561,8645,39,2025-01-25 04:17:06
561,9489,93,2025-03-28 22:39:41
561,34793,91,2025-03-10 00:39:37
561,35292,99,2024-07-23 02:37:24
561,35736,53,2024-07-12 06:40:57
561,39757,83,2025-04-25 18:53:17
561,43304,53,2025-03-24 03:57:16
561,52148,31,2025-04-19 16:45:39
561,57025,8,2025-04-02 19:36:49
561,59929,65,2025-01-02 05:54:17
561,61694,5,2024-11-01 11:52:55
561,63248,50,2025-01-28 02:24:47
561,65409,28,2024-12-30 21:17:08
561,66945,90,2024-08-10 00:33:38
561,74003,63,2024-05-25 17:13:44
561,82655,25,2024-05-16 05:18:00
561,88395,59,2024-08-25 20:15:51
561,88850,71,2025-02-07 07:13:09
561,90881,3,2024-09-16 08:01:12
561,100330,54,2025-02-17 16:04:13
561,128215,51,2024-11-22 17:37:27
561,128710,89,2024-11-26 16:40:32
561,135515,39,2024-07-25 13:35:24
561,135530,97,2024-07-24 14:43:56
561,137211,92,2024-12-15 15:07:18
561,141883,11,2024-08-19 12:25:19
561,162519,52,2024-09-16 14:03:50
561,174798,72,2024-10-15 19:46:56
561,178000,25,2024-08-16 12:34:43
561,181193,87,2024-11-19 11:57:49
561,196009,5,2025-02-27 23:13:06
561,201144,47,2024-05-30 08:37:42
561,203869,56,2024-07-06 05:54:51
561,206894,4,2025-03-11 23:26:16
561,208874,56,2025-04-07 20:27:51
561,210175,7,2024-10-27 11:49:33
561,250261,71,2024-09-11 02:56:56
561,258228,79,2024-10-02 15:11:10
561,270981,83,2024-06-07 19:23:46
561,272531,38,2024-12-14 07:51:22
561,288123,72,2024-06-07 18:41:35
561,291408,75,2024-09-29 02:40:02
561,295119,3,2024-10-14 08:30:49
561,303832,26,2024-08-03 14:27:27
561,306759,90,2024-05-21 15:20:15
561,308684,65,2024-06-10 02:29:03
561,339256,64,2024-11-09 17:42:52
561,343718,31,2024-10-25 16:33:39
561,354648,6,2024-08-07 10:19:15
561,359869,72,2024-12-30 01:53:30
561,371000,100,2024-06-12 12:20:12
561,373979,29,2024-09-13 18:54:17
561,379806,34,2025-03-29 15:37:53
561,403457,91,2024-05-09 12:17:18
561,421576,91,2024-06-18 10:28:37
561,423257,47,2024-08-29 19:53:50
561,432614,1,2025-03-18 18:53:34
561,439738,36,2025-02-20 11:22:22
561,444793,31,2024-11-19 08:05:01
561,455250,79,2025-04-26 12:17:17
561,461587,58,2024-09-13 07:51:44
561,469476,89,2025-03-18 03:53:37
561,473928,30,2024-09-03 06:45:18
561,474828,50,2024-12-13 16:05:59
561,476979,27,2024-08-19 23:09:34
561,477941,8,2025-03-13 02:04:23
561,480722,5,2024-09-29 12:06:39
561,483926,50,2024-09-22 14:06:15
561,500304,80,2024-11-30 13:55:07
561,508291,39,2024-06-05 15:26:32
561,516148,75,2024-09-07 13:50:03
561,518373,75,2024-05-29 19:29:35
561,529438,12,2024-11-20 21:27:54
561,529441,14,2024-06-10 03:27:43
561,542965,33,2025-04-04 22:32:41
561,558435,8,2024-08-17 03:32:37
561,564978,53,2024-05-04 15:22:14
561,573902,80,2024-12-07 01:48:05
561,575233,23,2024-06-02 14:45:42
561,576491,12,2024-07-18 00:49:04
561,582377,1,2024-05-26 07:53:04
561,583319,47,2024-07-06 08:54:02
561,592508,89,2024-10-28 18:01:11
561,592571,97,2024-11-20 06:23:33
561,600504,23,2024-06-22 03:48:38
561,616963,64,2025-02-15 00:45:34
561,620973,28,2024-09-25 15:43:31
561,621000,58,2024-11-23 19:02:05
561,646865,42,2025-03-02 22:33:22
561,656036,65,2025-01-11 18:59:24
561,668398,46,2025-01-26 07:51:19
561,683686,80,2024-08-31 05:43:39
561,702965,82,2024-12-22 04:12:56
561,704929,42,2024-05-24 15:09:51
561,719579,20,2024-12-23 18:55:23
561,756693,35,2024-09-28 17:19:05
561,762145,47,2024-11-08 22:04:59
561,762978,26,2025-01-20 16:51:27
561,767590,36,2024-05-12 20:16:46
561,768926,60,2024-09-23 11:43:54
561,793292,85,2024-04-29 11:12:48
561,806712,44,2024-08-28 20:15:12
561,813920,78,2024-08-08 12:37:41
561,820997,56,2024-10-29 09:55:34
561,860400,61,2024-10-14 10:10:08
561,861338,86,2024-07-25 15:44:44
561,870923,41,2024-05-01 20:28:53
561,889115,66,2025-01-14 14:49:08
561,891858,14,2025-03-29 21:01:35
561,896957,70,2024-12-20 16:31:14
561,901794,67,2024-06-24 20:08:19
561,906271,86,2024-08-22 14:34:38
561,907956,20,2024-08-19 01:49:49
561,907982,82,2025-01-12 17:55:53
561,912074,98,2025-04-19 17:54:27
561,920510,55,2024-06-28 20:53:20
561,928951,37,2025-02-25 22:41:38
561,939587,38,2024-09-15 11:02:48
561,945290,40,2025-01-23 07:20:47
561,950960,41,2024-07-03 16:34:09
561,951885,9,2024-12-11 23:17:32
561,956924,77,2025-03-21 05:08:02
561,961956,59,2025-01-28 09:32:05
561,974877,61,2025-02-13 13:43:00
561,988068,1,2025-04-15 11:14:10
684,8864,29,2024-11-13 00:25:57
684,12352,15,2024-05-06 10:41:50
684,32876,19,2024-12-10 23:18:55
684,35672,45,2024-11-02 07:38:21
684,44207,12,2024-07-23 12:55:24
684,45621,12,2024-06-13 17:14:30
684,48713,49,2025-04-06 02:52:52
684,70924,80,2025-02-10 20:56:51
684,83450,54,2024-11-03 18:34:31
684,102152,74,2025-01-01 11:23:08
684,107919,56,2024-10-03 20:00:21
684,109230,10,2024-10-26 06:12:44
684,111324,70,2024-10-06 04:22:47
684,128710,66,2024-11-21 14:15:03
684,137552,69,2025-03-24 02:00:11
684,146417,32,2025-04-26 02:38:34
684,190226,56,2025-04-21 19:53:50
684,193997,92,2025-03-01 08:07:16
684,196009,48,2024-10-31 23:29:29
684,207035,67,2024-10-24 15:21:00
684,223821,63,2024-07-19 00:51:47
684,231260,55,2024-08-09 18:39:26
684,236960,90,2025-03-04 07:13:49
684,243955,86,2024-06-10 07:00:17
684,258672,77,2024-05-14 09:27:28
684,269480,61,2024-09-18 23:27:39
684,270781,7,2024-09-01 04:44:23
684,288517,97,2024-12-24 07:19:41
684,289046,84,2025-02-03 15:24:54
684,295868,43,2024-11-29 16:53:11
684,301145,64,2024-07-17 19:01:23
684,319412,31,2024-07-26 01:56:44
684,325749,25,2024-06-30 06:31:42
684,334900,2,2025-01-06 22:11:45
684,336323,66,2024-10-09 16:18:51
684,355761,32,2024-08-28 11:33:22
684,361878,17,2024-07-05 14:04:39
684,363166,67,2024-12-01 15:32:15
684,402937,94,2024-07-17 10:32:57
684,404905,88,2024-12-01 06:58:12
684,411414,70,2025-02-26 05:33:29
684,424793,81,2024-11-07 22:43:19
684,429190,10,2024-12-18 16:49:30
684,431695,69,2024-11-13 09:47:50
684,439007,62,2025-03-21 02:56:36
684,439738,68,2025-02-16 13:41:42
684,440777,19,2024-08-27 17:08:40
684,449295,62,2024-11-02 08:50:40
684,462934,55,2024-12-16 08:04:37
684,477941,55,2025-04-23 18:44:54
684,481734,18,2024-12-30 05:26:50
684,484298,12,2024-10-06 22:35:42
684,496348,66,2024-06-16 16:35:43
684,499790,42,2024-12-08 10:18:03
684,500156,11,2024-08-05 09:13:43
684,500304,80,2024-09-03 17:51:14
684,505326,23,2025-03-16 03:35:56
684,507035,89,2024-05-23 20:12:40
684,508626,91,2025-02-20 23:26:01
684,519886,42,2024-07-03 15:19:50
684,529438,99,2024-10-26 22:26:13
684,538664,60,2025-04-26 11:17:51
684,544754,6,2024-07-29 13:39:50
684,551892,47,2025-04-26 11:05:29
684,553901,91,2024-10-19 16:12:40
684,558435,98,2024-12-07 20:52:00
684,563078,40,2025-04-28 19:46:49
684,581389,19,2025-02-19 18:29:00
684,584687,32,2025-04-11 17:22:09
684,595866,45,2024-08-09 04:38:53
684,616178,70,2024-07-12 19:31:08
684,619331,57,2024-12-27 05:05:17
684,620973,7,2024-05-19 06:02:18
684,628759,23,2025-03-22 17:54:16
684,646265,82,2024-12-22 09:45:21
684,647615,23,2024-11-24 11:35:25
684,648621,53,2024-06-05 18:23:30
684,659155,97,2024-10-01 21:56:12
684,660578,99,2024-11-08 08:38:49
684,663724,71,2024-05-28 18:03:24
684,663888,90,2024-08-18 16:05:22
684,674068,72,2024-11-27 11:49:15
684,698060,75,2024-07-06 20:17:10
684,708222,65,2024-09-19 09:52:35
684,710087,15,2024-07-08 01:03:51
684,714708,9,2024-06-18 08:06:20
684,715782,28,2024-05-01 02:44:28
684,722049,50,2024-10-03 20:10:42
684,724028,5,2024-06-10 20:09:21
684,725502,34,2025-02-22 06:24:29
684,725688,91,2024-06-22 21:03:27
684,749723,54,2025-01-13 16:01:12
684,750941,28,2025-02-04 02:39:15
684,756669,62,2025-04-07 03:14:57
684,757751,55,2024-08-31 08:50:13
684,762488,14,2024-06-25 07:37:39
684,762978,44,2024-09-02 02:20:09
684,765403,79,2025-02-10 10:53:33
684,775155,85,2025-04-19 16:55:20
684,776697,55,2024-11-01 09:17:16
684,777975,69,2024-08-30 05:18:41
684,780362,88,2024-06-26 21:45:36
684,788492,4,2024-09-01 02:05:36
684,798737,64,2025-04-04 09:00:57
684,804682,63,2025-01-10 11:37:32
684,821900,89,2025-01-13 07:23:14
684,836327,33,2025-03-08 09:06:59
684,839351,16,2024-10-20 18:49:55
684,839780,92,2025-04-03 21:38:43
684,846078,52,2024-10-04 11:18:41
684,861060,97,2025-01-03 03:47:16
684,866219,1,2024-09-04 22:24:39
684,867285,60,2024-08-03 02:33:18
684,869469,65,2024-12-24 19:03:22
684,871900,99,2024-06-08 07:15:36
684,879231,9,2025-03-31 22:32:46
684,880976,8,2025-02-09 21:27:24
684,889115,14,2025-04-29 11:54:23
684,892251,34,2024-11-22 10:42:14
684,892575,7,2024-09-10 21:03:59
684,902086,16,2025-03-14 04:54:46
684,912164,86,2024-10-05 02:22:13
684,916627,10,2024-12-11 09:17:15
684,949385,68,2025-03-03 16:36:09
684,953398,12,2024-09-29 19:59:45
684,963601,55,2024-09-02 05:14:55
684,968288,92,2024-09-06 18:37:21
684,969460,29,2024-07-15 09:49:20
684,974372,100,2024-07-02 18:42:25
684,980209,97,2025-04-28 02:04:39
684,980450,91,2024-11-25 14:54:29
684,987166,61,2024-12-23 22:13:48
684,993335,49,2024-08-08 21:39:52
684,993443,53,2024-07-19 20:36:37
748,201,37,2024-06-16 15:05:38
748,1038,27,2024-08-11 05:18:48
748,39324,82,2024-10-14 09:59:04
748,43304,66,2024-11-30 08:56:29
748,47208,15,2025-03-03 19:14:41
748,62949,97,2025-02-21 21:40:17
748,74356,64,2025-02-09 06:51:04
748,74864,33,2024-06-18 03:02:27
748,92290,34,2025-02-06 13:53:51
748,92722,64,2024-12-23 02:28:06
748,97976,69,2024-11-12 14:23:06
748,102152,54,2025-02-12 11:44:27
748,104858,88,2024-06-15 01:36:03
748,116568,59,2024-05-16 22:03:17
748,121054,88,2025-04-13 21:01:58
748,131495,95,2024-07-08 18:18:49
748,135705,35,2024-08-23 18:51:58
748,137552,53,2024-09-21 08:45:20
748,156690,18,2025-02-18 18:07:13
748,178000,39,2024-08-08 11:31:16
748,179512,39,2025-01-25 23:06:05
748,184051,23,2025-03-02 09:00:02
748,188554,75,2024-11-24 08:37:46
748,201144,37,2024-05-28 07:47:14
748,220287,47,2024-09-28 02:18:32
748,223821,28,2025-01-25 16:46:03
748,227025,19,2024-08-04 08:18:06
748,228602,15,2025-04-01 11:44:41
748,236960,54,2024-07-07 02:57:08
748,249001,58,2024-09-12 19:15:21
748,254493,57,2025-03-12 19:29:02
748,269085,96,2024-06-30 07:41:42
748,272531,69,2024-05-29 02:38:34
748,291408,99,2024-09-29 16:21:44
748,303832,90,2024-12-31 18:46:31
748,319412,58,2024-12-06 00:58:46
748,329690,16,2025-01-23 23:11:03
748,337006,43,2025-03-22 00:36:20
748,339256,72,2025-03-09 15:30:46
748,349450,84,2024-06-19 06:03:36
748,349999,23,2024-05-14 02:42:36
748,359294,69,2024-10-18 11:47:36
748,361878,78,2025-02-01 20:30:08
748,366814,76,2024-06-19 18:57:17
748,371540,49,2025-04-23 03:08:27
748,375345,67,2024-09-29 16:53:10
748,382551,50,2024-07-01 21:54:24
748,388051,1,2024-12-30 10:20:18
748,388432,79,2024-09-03 07:37:33
748,396104,97,2024-09-04 20:31:47
748,396451,45,2025-01-28 04:32:32
748,405231,22,2025-01-03 21:23:38
748,419953,20,2024-05-17 04:55:13
748,426448,76,2024-07-12 19:09:31
748,429190,58,2024-10-18 22:40:58
748,429328,69,2024-05-04 08:12:39
748,433078,56,2025-04-15 03:33:17
748,437539,29,2024-06-01 08:13:15
748,437608,31,2025-03-14 04:01:24
748,456991,41,2024-09-05 07:59:47
748,464457,54,2024-07-25 18:54:09
748,480652,75,2025-03-06 00:34:12
748,482482,100,2025-01-09 10:49:11
748,482703,48,2025-01-05 02:52:59
748,496348,28,2024-06-15 06:19:26
748,498268,43,2025-02-15 05:35:21
748,500304,77,2025-03-23 16:16:02
748,503268,94,2025-04-24 07:27:28
748,522643,39,2024-09-29 00:43:18
