ma_don,ngay_dat_hang,ma_khach_hang
795775,2025-04-29 12:05:56,973
796517,2025-04-29 12:03:04,3129
797304,2025-04-29 12:06:24,5219
797500,2025-04-29 12:03:29,2973
799003,2025-04-29 12:03:31,2437
799196,2025-04-29 12:06:16,9716
799512,2025-04-29 12:06:18,8550
801212,2025-04-29 12:04:17,7689
804324,2025-04-29 12:05:44,5178
805129,2025-04-29 12:03:43,5103
807493,2025-04-29 12:08:24,1468
808568,2025-04-29 12:07:23,9906
808876,2025-04-29 12:03:34,8257
808919,2025-04-29 12:08:05,3352
810168,2025-04-29 12:06:13,3375
812517,2025-04-29 12:07:19,3905
813553,2025-04-29 12:07:14,7090
815363,2025-04-29 12:08:18,34
815655,2025-04-29 12:03:41,4937
816086,2025-04-29 12:05:48,4679
816189,2025-04-29 12:07:19,5403
820281,2025-04-29 12:03:41,1635
820664,2025-04-29 12:03:30,7078
821499,2025-04-29 12:07:31,2319
824231,2025-04-29 12:03:54,6591
825011,2025-04-29 12:03:00,1933
826500,2025-04-29 12:04:21,8635
828456,2025-04-29 12:03:13,7850
829408,2025-04-29 12:06:05,5290
829642,2025-04-29 12:04:03,5514
830970,2025-04-29 12:06:30,409
831687,2025-04-29 12:02:43,2002
831782,2025-04-29 12:04:08,164
832271,2025-04-29 12:05:34,1706
832814,2025-04-29 12:02:48,677
835039,2025-04-29 12:04:21,6842
836058,2025-04-29 12:03:50,808
836821,2025-04-29 12:05:43,4885
836942,2025-04-29 12:05:16,2697
837254,2025-04-29 12:03:06,3748
837566,2025-04-29 12:02:50,4809
838304,2025-04-29 12:04:37,800
838473,2025-04-29 12:07:25,3813
838548,2025-04-29 12:02:51,7675
839081,2025-04-29 12:07:25,2069
839674,2025-04-29 12:08:26,3192
840981,2025-04-29 12:05:00,7418
841256,2025-04-29 12:03:56,5062
842003,2025-04-29 12:05:15,1210
842852,2025-04-29 12:05:23,4763
844032,2025-04-29 12:05:24,9938
848524,2025-04-29 12:06:32,4870
848668,2025-04-29 12:07:38,7781
849083,2025-04-29 12:04:35,1973
849309,2025-04-29 12:07:40,1652
850154,2025-04-29 12:06:41,3393
850898,2025-04-29 12:03:13,45
851965,2025-04-29 12:03:31,682
854569,2025-04-29 12:04:19,1834
855037,2025-04-29 12:05:06,8420
855141,2025-04-29 12:05:47,5937
855609,2025-04-29 12:03:53,574
856225,2025-04-29 12:05:31,1277
857232,2025-04-29 12:04:23,4810
859142,2025-04-29 12:03:32,9553
861706,2025-04-29 12:03:03,5857
862637,2025-04-29 12:04:27,3617
863438,2025-04-29 12:05:07,5513
863577,2025-04-29 12:06:55,2026
864365,2025-04-29 12:06:57,1508
864538,2025-04-29 12:06:20,8515
864646,2025-04-29 12:05:05,8284
865654,2025-04-29 12:07:45,3746
866337,2025-04-29 12:06:45,4150
866389,2025-04-29 12:07:40,1718
866471,2025-04-29 12:06:17,3057
867779,2025-04-29 12:04:56,5128
870375,2025-04-29 12:03:33,9771
870418,2025-04-29 12:03:40,7887
871732,2025-04-29 12:03:37,3753
874566,2025-04-29 12:08:14,4190
875269,2025-04-29 12:03:32,1384
875908,2025-04-29 12:05:32,3888
875976,2025-04-29 12:02:43,2723
878565,2025-04-29 12:02:57,4241
878994,2025-04-29 12:03:23,5366
879518,2025-04-29 12:06:20,9431
880591,2025-04-29 12:06:32,6289
881062,2025-04-29 12:07:32,7319
882321,2025-04-29 12:07:30,506
883118,2025-04-29 12:06:34,8808
883256,2025-04-29 12:03:22,3475
884737,2025-04-29 12:05:09,2789
884949,2025-04-29 12:07:35,3682
888000,2025-04-29 12:03:54,6839
890451,2025-04-29 12:07:29,8267
891795,2025-04-29 12:08:19,9314
892013,2025-04-29 12:08:00,352
892091,2025-04-29 12:05:16,6103
892543,2025-04-29 12:02:57,5481
894633,2025-04-29 12:07:18,4300
894909,2025-04-29 12:08:34,5819
895572,2025-04-29 12:08:14,9952
898254,2025-04-29 12:03:46,2379
898409,2025-04-29 12:04:57,1325
899133,2025-04-29 12:05:00,1870
900923,2025-04-29 12:04:32,7074
901802,2025-04-29 12:03:36,4256
902230,2025-04-29 12:03:26,1757
903007,2025-04-29 12:03:19,9144
904219,2025-04-29 12:05:42,2848
904233,2025-04-29 12:04:47,7099
904445,2025-04-29 12:07:13,1293
906030,2025-04-29 12:08:36,5254
911665,2025-04-29 12:04:33,8940
913376,2025-04-29 12:04:15,5788
914165,2025-04-29 12:06:26,957
915537,2025-04-29 12:07:54,5699
919659,2025-04-29 12:06:44,3478
920898,2025-04-29 12:03:02,3903
920928,2025-04-29 12:03:43,7965
921114,2025-04-29 12:04:13,9681
921709,2025-04-29 12:05:00,5803
923739,2025-04-29 12:08:16,4427
924583,2025-04-29 12:03:40,1905
925161,2025-04-29 12:06:08,5999
925537,2025-04-29 12:07:31,8863
926928,2025-04-29 12:04:40,6026
928099,2025-04-29 12:07:11,1605
928116,2025-04-29 12:04:23,6919
932888,2025-04-29 12:03:49,3081
933834,2025-04-29 12:05:14,188
934281,2025-04-29 12:05:03,4827
934511,2025-04-29 12:02:43,2934
934908,2025-04-29 12:02:51,5468
935247,2025-04-29 12:07:39,8815
935409,2025-04-29 12:03:02,5766
937515,2025-04-29 12:06:55,9790
938175,2025-04-29 12:06:04,3315
939303,2025-04-29 12:05:13,9121
939525,2025-04-29 12:08:04,2194
939600,2025-04-29 12:02:49,7355
939817,2025-04-29 12:05:43,393
942240,2025-04-29 12:05:06,1959
942402,2025-04-29 12:08:39,1045
944846,2025-04-29 12:03:52,8839
945574,2025-04-29 12:03:18,4399
945784,2025-04-29 12:05:03,953
946159,2025-04-29 12:05:50,4144
946243,2025-04-29 12:08:40,5639
950126,2025-04-29 12:03:57,717
950467,2025-04-29 12:08:10,7771
950953,2025-04-29 12:04:57,1962
951744,2025-04-29 12:08:27,1421
952683,2025-04-29 12:05:47,4004
953379,2025-04-29 12:03:45,4210
954166,2025-04-29 12:03:52,9149
955675,2025-04-29 12:03:32,1507
956098,2025-04-29 12:02:39,8462
958060,2025-04-29 12:06:50,4748
958741,2025-04-29 12:08:17,4268
959472,2025-04-29 12:05:23,8560
959934,2025-04-29 12:06:43,7865
960159,2025-04-29 12:05:17,2489
960818,2025-04-29 12:04:31,5208
960865,2025-04-29 12:02:41,6237
961313,2025-04-29 12:04:32,4363
961628,2025-04-29 12:07:46,2534
962231,2025-04-29 12:05:21,2107
962804,2025-04-29 12:05:13,4713
963244,2025-04-29 12:04:53,870
964918,2025-04-29 12:04:42,7384
965045,2025-04-29 12:07:46,4704
965871,2025-04-29 12:04:54,6193
966395,2025-04-29 12:04:43,327
966666,2025-04-29 12:05:58,5689
968466,2025-04-29 12:04:51,8239
970382,2025-04-29 12:03:22,9495
971616,2025-04-29 12:06:54,6893
971698,2025-04-29 12:07:11,5775
971965,2025-04-29 12:08:26,3052
976187,2025-04-29 12:04:13,6476
978440,2025-04-29 12:05:50,8068
978797,2025-04-29 12:03:40,2682
979408,2025-04-29 12:03:27,5180
980538,2025-04-29 12:03:08,9238
981132,2025-04-29 12:03:33,8202
981578,2025-04-29 12:07:20,3904
984799,2025-04-29 12:03:54,7606
984802,2025-04-29 12:02:44,8429
985564,2025-04-29 12:03:28,7784
985590,2025-04-29 12:03:02,9773
986492,2025-04-29 12:02:53,6427
986607,2025-04-29 12:05:12,5342
986920,2025-04-29 12:05:32,275
987898,2025-04-29 12:05:38,5827
988014,2025-04-29 12:04:54,4969
988031,2025-04-29 12:02:52,1277
988223,2025-04-29 12:07:54,8088
988878,2025-04-29 12:04:59,654
989187,2025-04-29 12:04:32,4276
989431,2025-04-29 12:06:26,8489
990946,2025-04-29 12:07:21,1442
991068,2025-04-29 12:08:12,8286
993637,2025-04-29 12:05:20,2125
994146,2025-04-29 12:07:57,2539
995286,2025-04-29 12:04:36,2135
998753,2025-04-29 12:04:07,8189
1002373,2025-04-29 12:07:35,2678
1002875,2025-04-29 12:04:16,543
1003062,2025-04-29 12:07:04,8057
1004046,2025-04-29 12:08:15,1800
1004768,2025-04-29 12:03:48,1479
1005180,2025-04-29 12:03:45,6335
1005374,2025-04-29 12:04:11,4304
1005472,2025-04-29 12:05:01,298
1006681,2025-04-29 12:06:17,7253
1007385,2025-04-29 12:05:15,8212
1007642,2025-04-29 12:05:25,5603
1008036,2025-04-29 12:05:48,833
1008130,2025-04-29 12:06:35,4543
1008870,2025-04-29 12:08:08,2569
1009251,2025-04-29 12:06:49,3463
1010350,2025-04-29 12:02:39,2581
1011521,2025-04-29 12:04:50,9587
1011592,2025-04-29 12:07:33,9750
1011685,2025-04-29 12:05:38,3158
1012080,2025-04-29 12:05:07,5275
1014436,2025-04-29 12:08:19,8205
1015418,2025-04-29 12:03:07,1665
1016868,2025-04-29 12:03:51,1226
1017980,2025-04-29 12:06:28,6370
1019461,2025-04-29 12:02:59,9325
1020374,2025-04-29 12:03:27,6127
1020698,2025-04-29 12:06:11,5118
1022520,2025-04-29 12:05:03,5519
1022884,2025-04-29 12:03:02,3971
1023536,2025-04-29 12:06:52,9811
1026241,2025-04-29 12:08:30,6648
1026316,2025-04-29 12:08:15,2251
1026999,2025-04-29 12:03:56,3400
1029091,2025-04-29 12:06:42,5053
1031345,2025-04-29 12:04:09,6819
1032130,2025-04-29 12:02:40,3859
1032165,2025-04-29 12:07:25,771
1033476,2025-04-29 12:04:08,5268
1033496,2025-04-29 12:04:31,7091
1033518,2025-04-29 12:08:14,203
1034242,2025-04-29 12:07:58,4616
1034366,2025-04-29 12:05:38,4216
1034458,2025-04-29 12:05:00,8982
1034745,2025-04-29 12:07:18,5373
1036500,2025-04-29 12:06:29,6230
1038067,2025-04-29 12:04:31,5119
1038452,2025-04-29 12:02:56,3000
1039417,2025-04-29 12:03:29,1629
1041265,2025-04-29 12:07:39,4218
1042329,2025-04-29 12:08:36,8336
1042333,2025-04-29 12:04:49,7936
1043090,2025-04-29 12:07:42,7145
1043219,2025-04-29 12:08:35,6220
1044860,2025-04-29 12:05:04,8926
1046249,2025-04-29 12:03:30,4167
1047120,2025-04-29 12:02:45,2894
1047287,2025-04-29 12:08:11,4884
1047992,2025-04-29 12:03:40,6171
1048312,2025-04-29 12:07:18,6206
1050433,2025-04-29 12:08:16,7808
1051773,2025-04-29 12:07:02,5920
1051794,2025-04-29 12:07:33,5206
1053663,2025-04-29 12:02:46,691
1054053,2025-04-29 12:05:44,1442
1057381,2025-04-29 12:02:47,3194
1058108,2025-04-29 12:08:34,3975
1059067,2025-04-29 12:06:11,1060
1061459,2025-04-29 12:06:03,682
1061917,2025-04-29 12:08:18,343
1062430,2025-04-29 12:02:48,3084
1063939,2025-04-29 12:06:13,6205
1064589,2025-04-29 12:06:59,4903
1065656,2025-04-29 12:05:52,7918
1068264,2025-04-29 12:07:18,8034
1068825,2025-04-29 12:07:11,2248
1068858,2025-04-29 12:05:09,3483
1071301,2025-04-29 12:06:23,8476
1072533,2025-04-29 12:08:20,4290
1073647,2025-04-29 12:04:09,5080
1079367,2025-04-29 12:06:11,6913
1080177,2025-04-29 12:08:25,9503
1081698,2025-04-29 12:03:42,752
1082101,2025-04-29 12:06:55,7005
1083278,2025-04-29 12:06:56,9570
1083315,2025-04-29 12:06:02,4904
1083456,2025-04-29 12:07:12,6832
1083536,2025-04-29 12:08:33,9473
1083653,2025-04-29 12:02:44,1786
1085620,2025-04-29 12:04:21,3389
1086004,2025-04-29 12:04:35,9695
1086316,2025-04-29 12:07:39,7570
1086432,2025-04-29 12:06:00,8120
1087347,2025-04-29 12:08:00,8295
1087476,2025-04-29 12:08:09,352
1087915,2025-04-29 12:06:58,4962
1088121,2025-04-29 12:05:02,1037
1089113,2025-04-29 12:04:21,2979
1090996,2025-04-29 12:04:49,4572
1093758,2025-04-29 12:07:58,9773
1093818,2025-04-29 12:07:10,4299
1094464,2025-04-29 12:03:08,3773
1094778,2025-04-29 12:03:49,7652
1096619,2025-04-29 12:04:09,1946
1096817,2025-04-29 12:06:28,8711
1097373,2025-04-29 12:04:31,690
1097408,2025-04-29 12:05:49,2457
1097775,2025-04-29 12:05:51,315
1099430,2025-04-29 12:05:29,6402
1103847,2025-04-29 12:08:29,1548
1104164,2025-04-29 12:06:08,9609
1105325,2025-04-29 12:03:39,4377
1107917,2025-04-29 12:08:20,7028
1110002,2025-04-29 12:07:35,1044
1110209,2025-04-29 12:06:12,5210
1110441,2025-04-29 12:07:58,1747
1110718,2025-04-29 12:06:01,8914
1111127,2025-04-29 12:06:44,4136
1112556,2025-04-29 12:05:40,5428
1117059,2025-04-29 12:06:26,1508
1117427,2025-04-29 12:06:53,6202
1122080,2025-04-29 12:06:03,4015
1123602,2025-04-29 12:07:35,7730
1123657,2025-04-29 12:05:32,1750
1124033,2025-04-29 12:04:59,9273
1127140,2025-04-29 12:05:57,4158
1127241,2025-04-29 12:07:31,1223
1127342,2025-04-29 12:07:18,8069
1127472,2025-04-29 12:07:40,4676
1128489,2025-04-29 12:06:52,5990
1129871,2025-04-29 12:07:30,8883
1131522,2025-04-29 12:08:22,3297
1134035,2025-04-29 12:05:00,5319
1135197,2025-04-29 12:07:56,9354
1136942,2025-04-29 12:07:04,6642
1138111,2025-04-29 12:05:16,3809
1138523,2025-04-29 12:04:19,7471
1139577,2025-04-29 12:08:32,4393
1140304,2025-04-29 12:06:16,1478
1143093,2025-04-29 12:08:12,98
1143728,2025-04-29 12:07:14,955
1146432,2025-04-29 12:05:56,1237
1147105,2025-04-29 12:02:44,9290
1147837,2025-04-29 12:06:21,7452
1148932,2025-04-29 12:06:19,280
1149085,2025-04-29 12:06:36,1911
1149672,2025-04-29 12:03:04,2493
1150898,2025-04-29 12:07:43,1086
1151792,2025-04-29 12:06:15,2712
1152077,2025-04-29 12:07:51,8969
1152923,2025-04-29 12:04:15,7480
1153265,2025-04-29 12:04:47,3598
1154199,2025-04-29 12:04:40,6282
1155243,2025-04-29 12:02:58,4127
1161597,2025-04-29 12:07:47,1631
1162852,2025-04-29 12:06:20,9497
1162949,2025-04-29 12:03:55,5271
1163801,2025-04-29 12:03:00,9780
1164459,2025-04-29 12:05:41,7509
1164707,2025-04-29 12:05:50,4799
1165501,2025-04-29 12:04:44,3502
1166659,2025-04-29 12:05:58,3581
1167432,2025-04-29 12:04:55,1156
1168274,2025-04-29 12:03:19,8045
1168917,2025-04-29 12:04:03,4330
1169431,2025-04-29 12:06:31,166
1170037,2025-04-29 12:04:14,1498
1170727,2025-04-29 12:07:59,5189
1171392,2025-04-29 12:04:40,2501
1172932,2025-04-29 12:08:34,7778
1176882,2025-04-29 12:04:01,7751
1177505,2025-04-29 12:07:04,2558
1177612,2025-04-29 12:07:49,2500
1180876,2025-04-29 12:03:09,8545
1181490,2025-04-29 12:07:24,7625
1181907,2025-04-29 12:06:07,1143
1182289,2025-04-29 12:03:22,8937
1183317,2025-04-29 12:04:00,6911
1184260,2025-04-29 12:06:52,8524
1185113,2025-04-29 12:08:04,6565
1185612,2025-04-29 12:05:11,1949
1186104,2025-04-29 12:04:36,2182
1186723,2025-04-29 12:05:59,2982
1186918,2025-04-29 12:05:11,7403
1187264,2025-04-29 12:03:24,7428
1192781,2025-04-29 12:04:35,2138
1193842,2025-04-29 12:03:41,6034
1194787,2025-04-29 12:04:34,8336
1197164,2025-04-29 12:07:05,6710
1197605,2025-04-29 12:06:44,5892
1198455,2025-04-29 12:06:49,8339
1199096,2025-04-29 12:06:04,3622
1199219,2025-04-29 12:05:05,4654
1199450,2025-04-29 12:07:24,7429
1199716,2025-04-29 12:05:18,8652
1199941,2025-04-29 12:07:38,6904
1200137,2025-04-29 12:08:05,4759
1200188,2025-04-29 12:03:21,3842
1200501,2025-04-29 12:06:44,6970
1200872,2025-04-29 12:07:33,7396
1201295,2025-04-29 12:07:58,9774
1201491,2025-04-29 12:03:42,1992
1202244,2025-04-29 12:05:55,2487
1205106,2025-04-29 12:05:37,8933
1205276,2025-04-29 12:03:02,3771
1206799,2025-04-29 12:05:53,2831
1206933,2025-04-29 12:07:29,7511
1207024,2025-04-29 12:06:31,9873
1207664,2025-04-29 12:04:37,7605
1207803,2025-04-29 12:04:11,3590
1208361,2025-04-29 12:08:12,2396
1208771,2025-04-29 12:05:08,6896
1209901,2025-04-29 12:08:04,3076
1210132,2025-04-29 12:08:18,213
1211472,2025-04-29 12:08:26,6773
1212848,2025-04-29 12:04:56,467
1213000,2025-04-29 12:07:12,7601
1213614,2025-04-29 12:06:53,8155
1215262,2025-04-29 12:06:23,583
1216605,2025-04-29 12:08:17,5909
1219523,2025-04-29 12:06:23,4005
1219918,2025-04-29 12:03:10,5146
1222829,2025-04-29 12:07:20,4949
1224079,2025-04-29 12:05:49,8031
1225157,2025-04-29 12:05:11,9849
1225848,2025-04-29 12:05:48,1601
1226447,2025-04-29 12:07:26,9491
1226685,2025-04-29 12:07:46,9332
1226945,2025-04-29 12:05:00,3189
1227033,2025-04-29 12:06:33,5874
1227355,2025-04-29 12:07:31,4973
1227608,2025-04-29 12:07:37,8409
1227716,2025-04-29 12:02:43,990
1228155,2025-04-29 12:04:39,8739
1228507,2025-04-29 12:03:40,9015
1229704,2025-04-29 12:08:39,8185
1230043,2025-04-29 12:08:28,6395
1230404,2025-04-29 12:05:31,2576
1234233,2025-04-29 12:04:43,2048
1236508,2025-04-29 12:05:50,9744
1237868,2025-04-29 12:07:35,9594
1238595,2025-04-29 12:02:43,373
1239024,2025-04-29 12:08:07,8083
1241909,2025-04-29 12:08:23,4930
1243493,2025-04-29 12:07:52,451
1244734,2025-04-29 12:03:08,1133
1245257,2025-04-29 12:04:00,9725
1245473,2025-04-29 12:07:18,3570
1248390,2025-04-29 12:06:08,307
1248686,2025-04-29 12:04:07,6350
1249538,2025-04-29 12:07:58,9191
1250154,2025-04-29 12:03:17,1991
1250433,2025-04-29 12:03:41,8325
1250765,2025-04-29 12:08:11,2287
1251151,2025-04-29 12:02:54,5158
1252501,2025-04-29 12:07:13,2972
1253781,2025-04-29 12:08:24,8459
1254564,2025-04-29 12:06:45,3722
1255358,2025-04-29 12:03:50,4022
1257976,2025-04-29 12:07:11,9206
1259460,2025-04-29 12:03:48,8492
1260264,2025-04-29 12:03:04,2150
1260467,2025-04-29 12:06:15,1224
1261371,2025-04-29 12:04:59,4603
1262566,2025-04-29 12:04:48,4407
1262753,2025-04-29 12:05:32,1490
1263793,2025-04-29 12:04:13,3959
1264541,2025-04-29 12:08:20,9859
1264920,2025-04-29 12:04:09,6342
1265544,2025-04-29 12:07:22,4669
1266301,2025-04-29 12:05:04,6834
1266310,2025-04-29 12:02:47,3534
1266634,2025-04-29 12:04:56,3816
1270625,2025-04-29 12:07:57,9777
1271761,2025-04-29 12:07:14,9144
1276089,2025-04-29 12:03:50,4955
1276154,2025-04-29 12:05:59,4529
1276406,2025-04-29 12:04:46,2094
1279413,2025-04-29 12:05:40,1797
1279435,2025-04-29 12:05:12,2799
1283278,2025-04-29 12:04:42,4610
1283487,2025-04-29 12:06:25,1232
1283702,2025-04-29 12:06:43,2198
1283898,2025-04-29 12:05:52,7235
1284970,2025-04-29 12:04:08,4303
1285181,2025-04-29 12:03:32,4621
1287029,2025-04-29 12:03:37,8556
1287224,2025-04-29 12:06:15,2098
1288625,2025-04-29 12:04:01,6870
1289157,2025-04-29 12:08:26,852
1290056,2025-04-29 12:07:41,8083
1290073,2025-04-29 12:04:10,3788
1290247,2025-04-29 12:07:17,7781
1291271,2025-04-29 12:05:42,2941
1291619,2025-04-29 12:08:36,1317
1293014,2025-04-29 12:04:09,5987
1295038,2025-04-29 12:03:05,5089
1295804,2025-04-29 12:03:30,4681
1295817,2025-04-29 12:05:21,700
1297726,2025-04-29 12:06:45,800
1298625,2025-04-29 12:07:37,4733
1301432,2025-04-29 12:03:15,6732
1303675,2025-04-29 12:03:24,3586
1304778,2025-04-29 12:05:15,5611
1305097,2025-04-29 12:08:35,6733
1307617,2025-04-29 12:07:13,879
1307738,2025-04-29 12:07:23,262
1308084,2025-04-29 12:03:43,3726
1308570,2025-04-29 12:07:03,2011
1308737,2025-04-29 12:06:04,3168
1313778,2025-04-29 12:03:40,219
1315048,2025-04-29 12:04:29,76
1319937,2025-04-29 12:02:48,2580
1320281,2025-04-29 12:03:17,6915
1321325,2025-04-29 12:05:04,4521
1322738,2025-04-29 12:03:34,6046
1323250,2025-04-29 12:03:54,3923
1324484,2025-04-29 12:06:41,3213
1325160,2025-04-29 12:03:50,2424
1325800,2025-04-29 12:05:29,8327
1326757,2025-04-29 12:05:43,5635
1329569,2025-04-29 12:05:08,5101
1329939,2025-04-29 12:07:50,1225
1335668,2025-04-29 12:08:15,5141
1335977,2025-04-29 12:07:26,5136
1336365,2025-04-29 12:05:28,5910
1336981,2025-04-29 12:05:53,5875
1337570,2025-04-29 12:03:32,2166
1337589,2025-04-29 12:03:53,5804
1338068,2025-04-29 12:03:29,2087
1339275,2025-04-29 12:03:05,7499
1340306,2025-04-29 12:05:13,7906
1341037,2025-04-29 12:03:50,1701
1341483,2025-04-29 12:07:21,9309
1342085,2025-04-29 12:03:31,7657
1342293,2025-04-29 12:05:08,9116
1342758,2025-04-29 12:03:45,8064
1342985,2025-04-29 12:05:31,5369
1345636,2025-04-29 12:05:49,3705
1347043,2025-04-29 12:05:15,1827
1347829,2025-04-29 12:03:41,5237
1348598,2025-04-29 12:04:08,9612
1349925,2025-04-29 12:07:49,1796
1351625,2025-04-29 12:07:07,6183
1355099,2025-04-29 12:05:27,9791
1356019,2025-04-29 12:08:39,8857
1356599,2025-04-29 12:08:06,1861
1358244,2025-04-29 12:03:31,2659
1358916,2025-04-29 12:03:38,7255
1361943,2025-04-29 12:05:57,4146
1362304,2025-04-29 12:06:23,5367
1362563,2025-04-29 12:04:49,6946
1363096,2025-04-29 12:02:48,4111
1363227,2025-04-29 12:06:23,2750
1364117,2025-04-29 12:08:20,6908
1364367,2025-04-29 12:04:12,6994
1364699,2025-04-29 12:07:48,9626
1365105,2025-04-29 12:06:06,8352
1365289,2025-04-29 12:05:44,2120
1365766,2025-04-29 12:06:15,7656
1366097,2025-04-29 12:03:50,4353
1367484,2025-04-29 12:08:37,3060
1368403,2025-04-29 12:04:29,3454
1368850,2025-04-29 12:07:03,3660
1369274,2025-04-29 12:03:01,3777
1369920,2025-04-29 12:07:40,9002
1370720,2025-04-29 12:03:21,3703
1371206,2025-04-29 12:06:22,5870
1373471,2025-04-29 12:04:48,5149
1374552,2025-04-29 12:06:46,2133
1374889,2025-04-29 12:07:30,3323
1375333,2025-04-29 12:07:26,5145
1381084,2025-04-29 12:03:52,4769
1381610,2025-04-29 12:07:32,3922
1381797,2025-04-29 12:03:58,4651
1381912,2025-04-29 12:03:40,4430
1382309,2025-04-29 12:06:37,1088
1382410,2025-04-29 12:05:32,4730
1383539,2025-04-29 12:04:15,2932
1383731,2025-04-29 12:07:52,6770
1384271,2025-04-29 12:06:02,5936
1384421,2025-04-29 12:04:21,4909
1386546,2025-04-29 12:04:42,8098
1387707,2025-04-29 12:06:27,8363
1388224,2025-04-29 12:03:22,9040
1388656,2025-04-29 12:05:14,2241
1388868,2025-04-29 12:03:55,8668
1388907,2025-04-29 12:08:36,3647
1390159,2025-04-29 12:03:04,7754
1390485,2025-04-29 12:03:08,4011
1391350,2025-04-29 12:07:54,552
1391462,2025-04-29 12:02:50,1267
1392358,2025-04-29 12:07:10,8365
1392363,2025-04-29 12:08:02,204
1393522,2025-04-29 12:06:59,7236
1393847,2025-04-29 12:08:33,6350
1395394,2025-04-29 12:08:09,9292
1395400,2025-04-29 12:05:19,2144
1397065,2025-04-29 12:06:49,3329
1397105,2025-04-29 12:05:48,9377
1397181,2025-04-29 12:08:05,2050
1400267,2025-04-29 12:06:31,7620
1401684,2025-04-29 12:07:24,1350
1402827,2025-04-29 12:07:54,3348
1403428,2025-04-29 12:08:11,1179
1405754,2025-04-29 12:04:51,8844
1407190,2025-04-29 12:06:33,3692
1407322,2025-04-29 12:05:19,5875
1407981,2025-04-29 12:06:36,8846
1413135,2025-04-29 12:08:17,645
1413924,2025-04-29 12:05:21,7913
1414908,2025-04-29 12:08:27,3040
1415874,2025-04-29 12:05:50,1025
1417621,2025-04-29 12:04:03,6372
1417745,2025-04-29 12:03:02,6717
1418378,2025-04-29 12:04:24,6001
1419220,2025-04-29 12:07:05,2035
1421175,2025-04-29 12:04:49,199
1421240,2025-04-29 12:07:55,187
1421245,2025-04-29 12:08:18,833
1421401,2025-04-29 12:05:10,2277
1421590,2025-04-29 12:03:37,6478
1421964,2025-04-29 12:07:57,9503
1422007,2025-04-29 12:04:10,6759
1422565,2025-04-29 12:07:56,6006
1422903,2025-04-29 12:02:57,6727
1423176,2025-04-29 12:03:33,5211
1423453,2025-04-29 12:03:44,7706
1423510,2025-04-29 12:03:15,3541
1426348,2025-04-29 12:03:29,69
1427348,2025-04-29 12:08:21,8811
1428624,2025-04-29 12:08:26,1748
1430029,2025-04-29 12:05:49,9548
1430376,2025-04-29 12:08:23,6985
1430436,2025-04-29 12:06:37,1324
1430727,2025-04-29 12:03:20,4347
1430813,2025-04-29 12:03:59,3095
1432411,2025-04-29 12:05:08,126
1432761,2025-04-29 12:02:47,5331
1432908,2025-04-29 12:08:22,1183
1435864,2025-04-29 12:07:55,5979
1436925,2025-04-29 12:05:56,5028
1438135,2025-04-29 12:08:03,8441
1439087,2025-04-29 12:04:40,91
1441361,2025-04-29 12:04:28,8170
1447113,2025-04-29 12:02:39,7631
1447989,2025-04-29 12:03:22,6680
1448765,2025-04-29 12:07:23,712
1449888,2025-04-29 12:07:14,5350
1449994,2025-04-29 12:02:47,3179
1450482,2025-04-29 12:08:36,5846
1452669,2025-04-29 12:02:41,248
1452842,2025-04-29 12:07:25,8139
1453188,2025-04-29 12:05:03,2393
1453227,2025-04-29 12:03:02,7221
